,,,-4.651999846000E-02,-4.0000000000000,,,,,-4.65199985E-02,-4.400000100E+00
,,,-4.647999629000E-02,-4.0799999200000,,,,,-4.64799963E-02,-4.400000100E+00
,,,-4.643999785000E-02,-4.0799999200000,,,,,-4.64399979E-02,-4.400000100E+00
,,,-4.639999568000E-02,-4.0799999200000,,,,,-4.63999957E-02,-4.400000100E+00
,,,-4.635999724000E-02,-4.1599998500000,,,,,-4.63599972E-02,-4.480000020E+00
,,,-4.631999880000E-02,-4.1599998500000,,,,,-4.63199988E-02,-4.480000020E+00
,,,-4.627999663000E-02,-4.1599998500000,,,,,-4.62799966E-02,-4.480000020E+00
,,,-4.623999819000E-02,-4.2399997700000,,,,,-4.62399982E-02,-4.480000020E+00
,,,-4.619999602000E-02,-4.2399997700000,,,,,-4.61999960E-02,-4.480000020E+00
,,,-4.615999758000E-02,-4.3199996900000,,,,,-4.61599976E-02,-4.559999940E+00
,,,-4.611999542000E-02,-4.3199996900000,,,,,-4.61199954E-02,-4.559999940E+00
,,,-4.607999697000E-02,-4.3199996900000,,,,,-4.60799970E-02,-4.559999940E+00
,,,-4.603999853000E-02,-4.3199996900000,,,,,-4.60399985E-02,-4.559999940E+00
,,,-4.599999636000E-02,-4.4000001000000,,,,,-4.59999964E-02,-4.559999940E+00
,,,-4.595999792000E-02,-4.4000001000000,,,,,-4.59599979E-02,-4.719999790E+00
,,,-4.591999575000E-02,-4.4800000200000,,,,,-4.59199958E-02,-4.639999870E+00
,,,-4.587999731000E-02,-4.4800000200000,,,,,-4.58799973E-02,-4.719999790E+00
,,,-4.583999887000E-02,-4.4800000200000,,,,,-4.58399989E-02,-4.639999870E+00
,,,-4.579999670000E-02,-4.4800000200000,,,,,-4.57999967E-02,-4.639999870E+00
,,,-4.575999826000E-02,-4.5599999400000,,,,,-4.57599983E-02,-4.719999790E+00
,,,-4.571999609000E-02,-4.5599999400000,,,,,-4.57199961E-02,-4.719999790E+00
,,,-4.567999765000E-02,-4.5599999400000,,,,,-4.56799977E-02,-4.719999790E+00
,,,-4.563999549000E-02,-4.5599999400000,,,,,-4.56399955E-02,-4.639999870E+00
,,,-4.559999704000E-02,-4.6399998700000,,,,,-4.55999970E-02,-4.639999870E+00
,,,-4.555999860000E-02,-4.6399998700000,,,,,-4.55599986E-02,-4.719999790E+00
,,,-4.551999643000E-02,-4.6399998700000,,,,,-4.55199964E-02,-4.719999790E+00
,,,-4.547999799000E-02,-4.6399998700000,,,,,-4.54799980E-02,-4.719999790E+00
,,,-4.543999583000E-02,-4.6399998700000,,,,,-4.54399958E-02,-4.719999790E+00
,,,-4.539999738000E-02,-4.7199997900000,,,,,-4.53999974E-02,-4.719999790E+00
,,,-4.535999894000E-02,-4.7199997900000,,,,,-4.53599989E-02,-4.719999790E+00
,,,-4.531999677000E-02,-4.7199997900000,,,,,-4.53199968E-02,-4.719999790E+00
,,,-4.527999833000E-02,-4.7199997900000,,,,,-4.52799983E-02,-4.719999790E+00
,,,-4.523999617000E-02,-4.7199997900000,,,,,-4.52399962E-02,-4.799999710E+00
,,,-4.519999772000E-02,-4.7199997900000,,,,,-4.51999977E-02,-4.639999870E+00
,,,-4.515999556000E-02,-4.7199997900000,,,,,-4.51599956E-02,-4.719999790E+00
,,,-4.511999711000E-02,-4.7999997100000,,,,,-4.51199971E-02,-4.639999870E+00
,,,-4.507999867000E-02,-4.7999997100000,,,,,-4.50799987E-02,-4.719999790E+00
,,,-4.503999650000E-02,-4.7999997100000,,,,,-4.50399965E-02,-4.719999790E+00
,,,-4.499999806000E-02,-4.7199997900000,,,,,-4.49999981E-02,-4.719999790E+00
,,,-4.495999590000E-02,-4.7999997100000,,,,,-4.49599959E-02,-4.719999790E+00
,,,-4.491999745000E-02,-4.7999997100000,,,,,-4.49199975E-02,-4.719999790E+00
,,,-4.487999529000E-02,-4.7199997900000,,,,,-4.48799953E-02,-4.639999870E+00
,,,-4.483999684000E-02,-4.7199997900000,,,,,-4.48399968E-02,-4.639999870E+00
,,,-4.479999840000E-02,-4.7199997900000,,,,,-4.47999984E-02,-4.639999870E+00
,,,-4.475999624000E-02,-4.7199997900000,,,,,-4.47599962E-02,-4.639999870E+00
,,,-4.471999779000E-02,-4.7199997900000,,,,,-4.47199978E-02,-4.639999870E+00
,,,-4.467999563000E-02,-4.7199997900000,,,,,-4.46799956E-02,-4.639999870E+00
,,,-4.463999718000E-02,-4.7199997900000,,,,,-4.46399972E-02,-4.559999940E+00
,,,-4.459999874000E-02,-4.7199997900000,,,,,-4.45999987E-02,-4.639999870E+00
,,,-4.455999658000E-02,-4.6399998700000,,,,,-4.45599966E-02,-4.639999870E+00
,,,-4.451999813000E-02,-4.6399998700000,,,,,-4.45199981E-02,-4.559999940E+00
,,,-4.447999597000E-02,-4.6399998700000,,,,,-4.44799960E-02,-4.639999870E+00
,,,-4.443999752000E-02,-4.6399998700000,,,,,-4.44399975E-02,-4.559999940E+00
,,,-4.439999536000E-02,-4.6399998700000,,,,,-4.43999954E-02,-4.559999940E+00
,,,-4.435999691000E-02,-4.6399998700000,,,,,-4.43599969E-02,-4.559999940E+00
,,,-4.431999847000E-02,-4.4800000200000,,,,,-4.43199985E-02,-4.400000100E+00
,,,-4.427999631000E-02,-4.5599999400000,,,,,-4.42799963E-02,-4.559999940E+00
,,,-4.423999786000E-02,-4.5599999400000,,,,,-4.42399979E-02,-4.480000020E+00
,,,-4.419999570000E-02,-4.4800000200000,,,,,-4.41999957E-02,-4.480000020E+00
,,,-4.415999725000E-02,-4.4800000200000,,,,,-4.41599973E-02,-4.400000100E+00
,,,-4.411999881000E-02,-4.4800000200000,,,,,-4.41199988E-02,-4.480000020E+00
,,,-4.407999665000E-02,-4.4000001000000,,,,,-4.40799967E-02,-4.480000020E+00
,,,-4.403999820000E-02,-4.4000001000000,,,,,-4.40399982E-02,-4.400000100E+00
,,,-4.399999604000E-02,-4.4000001000000,,,,,-4.39999960E-02,-4.400000100E+00
,,,-4.395999759000E-02,-4.4000001000000,,,,,-4.39599976E-02,-4.480000020E+00
,,,-4.391999543000E-02,-4.3199996900000,,,,,-4.39199954E-02,-4.400000100E+00
,,,-4.387999699000E-02,-4.2399997700000,,,,,-4.38799970E-02,-4.400000100E+00
,,,-4.383999854000E-02,-4.2399997700000,,,,,-4.38399985E-02,-4.319999690E+00
,,,-4.379999638000E-02,-4.1599998500000,,,,,-4.37999964E-02,-4.400000100E+00
,,,-4.375999793000E-02,-4.1599998500000,,,,,-4.37599979E-02,-4.319999690E+00
,,,-4.371999577000E-02,-4.1599998500000,,,,,-4.37199958E-02,-4.319999690E+00
,,,-4.367999732000E-02,-4.0799999200000,,,,,-4.36799973E-02,-4.319999690E+00
,,,-4.363999888000E-02,-4.0000000000000,,,,,-4.36399989E-02,-4.319999690E+00
,,,-4.359999672000E-02,-4.0000000000000,,,,,-4.35999967E-02,-4.239999770E+00
,,,-4.355999827000E-02,-3.9199998400000,,,,,-4.35599983E-02,-4.239999770E+00
,,,-4.351999611000E-02,-3.8399999100000,,,,,-4.35199961E-02,-4.159999850E+00
,,,-4.347999766000E-02,-3.8399999100000,,,,,-4.34799977E-02,-4.239999770E+00
,,,-4.343999550000E-02,-3.7599999900000,,,,,-4.34399955E-02,-4.159999850E+00
,,,-4.339999706000E-02,-3.7599999900000,,,,,-4.33999971E-02,-4.159999850E+00
,,,-4.335999861000E-02,-3.6799998300000,,,,,-4.33599986E-02,-4.079999920E+00
,,,-4.331999645000E-02,-3.6799998300000,,,,,-4.33199965E-02,-4.079999920E+00
,,,-4.327999800000E-02,-3.5999999000000,,,,,-4.32799980E-02,-4.079999920E+00
,,,-4.323999584000E-02,-3.5199999800000,,,,,-4.32399958E-02,-4.079999920E+00
,,,-4.319999740000E-02,-3.5199999800000,,,,,-4.31999974E-02,-4.000000000E+00
,,,-4.315999895000E-02,-3.4399998200000,,,,,-4.31599990E-02,-3.919999840E+00
,,,-4.311999679000E-02,-3.3599999000000,,,,,-4.31199968E-02,-3.919999840E+00
,,,-4.307999834000E-02,-3.2799999700000,,,,,-4.30799983E-02,-3.919999840E+00
,,,-4.303999618000E-02,-3.2799999700000,,,,,-4.30399962E-02,-3.919999840E+00
,,,-4.299999774000E-02,-3.1999998100000,,,,,-4.29999977E-02,-3.839999910E+00
,,,-4.295999557000E-02,-3.1999998100000,,,,,-4.29599956E-02,-3.839999910E+00
,,,-4.291999713000E-02,-3.1199998900000,,,,,-4.29199971E-02,-3.839999910E+00
,,,-4.287999868000E-02,-3.0399999600000,,,,,-4.28799987E-02,-3.759999990E+00
,,,-4.283999652000E-02,-3.0399999600000,,,,,-4.28399965E-02,-3.759999990E+00
,,,-4.279999807000E-02,-2.9600000400000,,,,,-4.27999981E-02,-3.679999830E+00
,,,-4.275999591000E-02,-2.9600000400000,,,,,-4.27599959E-02,-3.599999900E+00
,,,-4.271999747000E-02,-2.8799998800000,,,,,-4.27199975E-02,-3.679999830E+00
,,,-4.267999902000E-02,-2.8799998800000,,,,,-4.26799990E-02,-3.599999900E+00
,,,-4.263999686000E-02,-2.7999999500000,,,,,-4.26399969E-02,-3.599999900E+00
,,,-4.259999841000E-02,-2.7200000300000,,,,,-4.25999984E-02,-3.519999980E+00
,,,-4.255999625000E-02,-2.7200000300000,,,,,-4.25599963E-02,-3.519999980E+00
,,,-4.251999781000E-02,-2.6399999000000,,,,,-4.25199978E-02,-3.439999820E+00
,,,-4.247999564000E-02,-2.5599999000000,,,,,-4.24799956E-02,-3.359999900E+00
,,,-4.243999720000E-02,-2.5599999000000,,,,,-4.24399972E-02,-3.359999900E+00
,,,-4.239999875000E-02,-2.4800000000000,,,,,-4.23999988E-02,-3.359999900E+00
,,,-4.235999659000E-02,-2.3999999000000,,,,,-4.23599966E-02,-3.279999970E+00
,,,-4.231999815000E-02,-2.3999999000000,,,,,-4.23199982E-02,-3.279999970E+00
,,,-4.227999598000E-02,-2.3199999000000,,,,,-4.22799960E-02,-3.199999810E+00
,,,-4.223999754000E-02,-2.2400000000000,,,,,-4.22399975E-02,-3.119999890E+00
,,,-4.219999537000E-02,-2.2400000000000,,,,,-4.21999954E-02,-3.119999890E+00
,,,-4.215999693000E-02,-2.2400000000000,,,,,-4.21599969E-02,-3.039999960E+00
,,,-4.211999848000E-02,-2.1599998000000,,,,,-4.21199985E-02,-2.960000040E+00
,,,-4.207999632000E-02,-2.0799999000000,,,,,-4.20799963E-02,-3.039999960E+00
,,,-4.203999788000E-02,-2.0000000000000,,,,,-4.20399979E-02,-2.879999880E+00
,,,-4.199999571000E-02,-1.9200000000000,,,,,-4.19999957E-02,-2.879999880E+00
,,,-4.195999727000E-02,-1.9200000000000,,,,,-4.19599973E-02,-2.799999950E+00
,,,-4.191999882000E-02,-1.8399999000000,,,,,-4.19199988E-02,-2.799999950E+00
,,,-4.187999666000E-02,-1.8399999000000,,,,,-4.18799967E-02,-2.720000030E+00
,,,-4.183999822000E-02,-1.7600000000000,,,,,-4.18399982E-02,-2.639999900E+00
,,,-4.179999605000E-02,-1.7600000000000,,,,,-4.17999961E-02,-2.639999900E+00
,,,-4.175999761000E-02,-1.6799999000000,,,,,-4.17599976E-02,-2.480000000E+00
,,,-4.171999544000E-02,-1.5999999000000,,,,,-4.17199954E-02,-2.480000000E+00
,,,-4.167999700000E-02,-1.5200000000000,,,,,-4.16799970E-02,-2.399999900E+00
,,,-4.163999856000E-02,-1.5200000000000,,,,,-4.16399986E-02,-2.399999900E+00
,,,-4.159999639000E-02,-1.4399999000000,,,,,-4.15999964E-02,-2.319999900E+00
,,,-4.155999795000E-02,-1.4399999000000,,,,,-4.15599980E-02,-2.319999900E+00
,,,-4.151999578000E-02,-1.3600000000000,,,,,-4.15199958E-02,-2.240000000E+00
,,,-4.147999734000E-02,-1.2800000000000,,,,,-4.14799973E-02,-2.159999800E+00
,,,-4.143999889000E-02,-1.2800000000000,,,,,-4.14399989E-02,-2.000000000E+00
,,,-4.139999673000E-02,-1.1999999000000,,,,,-4.13999967E-02,-2.079999900E+00
,,,-4.135999829000E-02,-1.1200000000000,,,,,-4.13599983E-02,-2.000000000E+00
,,,-4.131999612000E-02,-1.1200000000000,,,,,-4.13199961E-02,-1.920000000E+00
,,,-4.127999768000E-02,-1.0400000000000,,,,,-4.12799977E-02,-1.839999900E+00
,,,-4.123999551000E-02,-1.0400000000000,,,,,-4.12399955E-02,-1.839999900E+00
,,,-4.119999707000E-02,-0.9599999785420,,,,,-4.11999971E-02,-1.760000000E+00
,,,-4.115999863000E-02,-0.8799999952320,,,,,-4.11599986E-02,-1.760000000E+00
,,,-4.111999646000E-02,-0.7999999523160,,,,,-4.11199965E-02,-1.760000000E+00
,,,-4.107999802000E-02,-0.7999999523160,,,,,-4.10799980E-02,-1.599999900E+00
,,,-4.103999585000E-02,-0.7999999523160,,,,,-4.10399959E-02,-1.599999900E+00
,,,-4.099999741000E-02,-0.7199999690060,,,,,-4.09999974E-02,-1.520000000E+00
,,,-4.095999897000E-02,-0.6399999856950,,,,,-4.09599990E-02,-1.360000000E+00
,,,-4.091999680000E-02,-0.6399999856950,,,,,-4.09199968E-02,-1.360000000E+00
,,,-4.087999836000E-02,-0.6399999856950,,,,,-4.08799984E-02,-1.280000000E+00
,,,-4.083999619000E-02,-0.4799999892710,,,,,-4.08399962E-02,-1.280000000E+00
,,,-4.079999775000E-02,-0.3999999761600,,,,,-4.07999978E-02,-1.120000000E+00
,,,-4.075999558000E-02,-0.3999999761600,,,,,-4.07599956E-02,-1.120000000E+00
,,,-4.071999714000E-02,-0.3999999761600,,,,,-4.07199971E-02,-1.040000000E+00
,,,-4.067999870000E-02,-0.3199999928500,,,,,-4.06799987E-02,-9.599999785E-01
,,,-4.063999653000E-02,-0.2399999946400,,,,,-4.06399965E-02,-9.599999785E-01
,,,-4.059999809000E-02,-0.2399999946400,,,,,-4.05999981E-02,-7.999999523E-01
,,,-4.055999592000E-02,-0.1599999964200,,,,,-4.05599959E-02,-7.199999690E-01
,,,-4.051999748000E-02,-0.1599999964200,,,,,-4.05199975E-02,-7.199999690E-01
,,,-4.047999904000E-02,-0.0799999982120,,,,,-4.04799990E-02,-6.399999857E-01
,,,-4.043999687000E-02,-0.0799999982120,,,,,-4.04399969E-02,-6.399999857E-01
,,,-4.039999843000E-02,0.0000000000000,,,,,-4.03999984E-02,-5.600000024E-01
,,,-4.035999626000E-02,0.0799999982120,,,,,-4.03599963E-02,-4.799999893E-01
,,,-4.031999782000E-02,0.0799999982120,,,,,-4.03199978E-02,-3.999999762E-01
,,,-4.027999565000E-02,0.1599999964200,,,,,-4.02799957E-02,-3.999999762E-01
,,,-4.023999721000E-02,0.1599999964200,,,,,-4.02399972E-02,-3.199999929E-01
,,,-4.019999877000E-02,0.2399999946400,,,,,-4.01999988E-02,-2.399999946E-01
,,,-4.015999660000E-02,0.3199999928500,,,,,-4.01599966E-02,-1.599999964E-01
,,,-4.011999816000E-02,0.3199999928500,,,,,-4.01199982E-02,-7.999999821E-02
,,,-4.007999599000E-02,0.3199999928500,,,,,-4.00799960E-02,-7.999999821E-02
,,,-4.003999755000E-02,0.3999999761600,,,,,-4.00399976E-02,0.000000000E+00
,,,-3.999999911000E-02,0.4799999892710,,,,,-3.99999991E-02,1.599999964E-01
,,,-3.995999694000E-02,0.5600000023840,,,,,-3.99599969E-02,1.599999964E-01
,,,-3.991999850000E-02,0.5600000023840,,,,,-3.99199985E-02,2.399999946E-01
,,,-3.987999633000E-02,0.6399999856950,,,,,-3.98799963E-02,2.399999946E-01
,,,-3.983999789000E-02,0.6399999856950,,,,,-3.98399979E-02,3.199999929E-01
,,,-3.979999572000E-02,0.7199999690060,,,,,-3.97999957E-02,4.799999893E-01
,,,-3.975999728000E-02,0.7199999690060,,,,,-3.97599973E-02,4.799999893E-01
,,,-3.971999884000E-02,0.7999999523160,,,,,-3.97199988E-02,4.799999893E-01
,,,-3.967999667000E-02,0.8799999952320,,,,,-3.96799967E-02,5.600000024E-01
,,,-3.963999823000E-02,0.8799999952320,,,,,-3.96399982E-02,6.399999857E-01
,,,-3.959999606000E-02,0.9599999785420,,,,,-3.95999961E-02,7.999999523E-01
,,,-3.955999762000E-02,0.9599999785420,,,,,-3.95599976E-02,7.999999523E-01
,,,-3.951999545000E-02,1.0400000000000,,,,,-3.95199955E-02,8.799999952E-01
,,,-3.947999701000E-02,1.0400000000000,,,,,-3.94799970E-02,8.799999952E-01
,,,-3.943999857000E-02,1.1200000000000,,,,,-3.94399986E-02,9.599999785E-01
,,,-3.939999640000E-02,1.1200000000000,,,,,-3.93999964E-02,1.040000000E+00
,,,-3.935999796000E-02,1.1999999000000,,,,,-3.93599980E-02,1.120000000E+00
,,,-3.931999579000E-02,1.2800000000000,,,,,-3.93199958E-02,1.199999900E+00
,,,-3.927999735000E-02,1.2800000000000,,,,,-3.92799974E-02,1.280000000E+00
,,,-3.923999891000E-02,1.3600000000000,,,,,-3.92399989E-02,1.280000000E+00
,,,-3.919999674000E-02,1.4399999000000,,,,,-3.91999967E-02,1.360000000E+00
,,,-3.915999830000E-02,1.4399999000000,,,,,-3.91599983E-02,1.360000000E+00
,,,-3.911999613000E-02,1.5200000000000,,,,,-3.91199961E-02,1.520000000E+00
,,,-3.907999769000E-02,1.5999999000000,,,,,-3.90799977E-02,1.520000000E+00
,,,-3.903999552000E-02,1.5999999000000,,,,,-3.90399955E-02,1.520000000E+00
,,,-3.899999708000E-02,1.5999999000000,,,,,-3.89999971E-02,1.599999900E+00
,,,-3.895999864000E-02,1.6799999000000,,,,,-3.89599986E-02,1.679999900E+00
,,,-3.891999647000E-02,1.7600000000000,,,,,-3.89199965E-02,1.760000000E+00
,,,-3.887999803000E-02,1.7600000000000,,,,,-3.88799980E-02,1.839999900E+00
,,,-3.883999586000E-02,1.8399999000000,,,,,-3.88399959E-02,1.920000000E+00
,,,-3.879999742000E-02,1.8399999000000,,,,,-3.87999974E-02,1.920000000E+00
,,,-3.875999898000E-02,1.9200000000000,,,,,-3.87599990E-02,2.000000000E+00
,,,-3.871999681000E-02,1.9200000000000,,,,,-3.87199968E-02,2.079999900E+00
,,,-3.867999837000E-02,2.0799999000000,,,,,-3.86799984E-02,2.159999800E+00
,,,-3.863999620000E-02,2.0799999000000,,,,,-3.86399962E-02,2.240000000E+00
,,,-3.859999776000E-02,2.0799999000000,,,,,-3.85999978E-02,2.240000000E+00
,,,-3.855999559000E-02,2.1599998000000,,,,,-3.85599956E-02,2.399999900E+00
,,,-3.851999715000E-02,2.2400000000000,,,,,-3.85199972E-02,2.399999900E+00
,,,-3.847999871000E-02,2.2400000000000,,,,,-3.84799987E-02,2.399999900E+00
,,,-3.843999654000E-02,2.3199999000000,,,,,-3.84399965E-02,2.480000000E+00
,,,-3.839999810000E-02,2.3199999000000,,,,,-3.83999981E-02,2.559999900E+00
,,,-3.835999593000E-02,2.3999999000000,,,,,-3.83599959E-02,2.559999900E+00
,,,-3.831999749000E-02,2.3999999000000,,,,,-3.83199975E-02,2.720000030E+00
,,,-3.827999905000E-02,2.4800000000000,,,,,-3.82799991E-02,2.799999950E+00
